Ref_Date,GEO,NAICS,TYPEBU,DEV,Vector,Coordinate,Value
2003,Alberta,"Data processing, hosting, and related services",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373431,10.13.2.1,50.0
2003,Alberta,"Data processing, hosting, and related services",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373432,10.13.2.2,37.5
2003,Alberta,"Data processing, hosting, and related services",Innovative business units,Developer is mainly other firm(s) or organization(s),v32373433,10.13.2.3,0.0
2003,Alberta,"Data processing, hosting, and related services",Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373434,10.13.3.1,57.1
2003,Alberta,"Data processing, hosting, and related services",Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373435,10.13.3.2,42.9
2003,Alberta,"Data processing, hosting, and related services",Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373436,10.13.3.3,0.0
2003,Alberta,Computer systems design and related services,All business units,Developer is mainly the business unit or the firm they are part of,v32373437,10.15.1.1,68.2
2003,Alberta,Computer systems design and related services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373438,10.15.1.2,20.1
2003,Alberta,Computer systems design and related services,All business units,Developer is mainly other firm(s) or organization(s),v32373439,10.15.1.3,0.0
2003,Alberta,Computer systems design and related services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373440,10.15.2.1,77.3
2003,Alberta,Computer systems design and related services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373441,10.15.2.2,22.7
2003,Alberta,Computer systems design and related services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373442,10.15.2.3,0.0
2003,Alberta,Computer systems design and related services,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373443,10.15.3.1,77.3
2003,Alberta,Computer systems design and related services,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373444,10.15.3.2,22.7
2003,Alberta,Computer systems design and related services,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373445,10.15.3.3,0.0
2003,Alberta,Electronic and precision equipment repair and maintenance,All business units,Developer is mainly the business unit or the firm they are part of,v32373446,10.16.1.1,10.0
2003,Alberta,Electronic and precision equipment repair and maintenance,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373447,10.16.1.2,0.0
2003,Alberta,Electronic and precision equipment repair and maintenance,All business units,Developer is mainly other firm(s) or organization(s),v32373448,10.16.1.3,0.0
2003,Alberta,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373449,10.16.2.1,x
2003,Alberta,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373450,10.16.2.2,x
2003,Alberta,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373451,10.16.2.3,x
2003,Alberta,Electronic and precision equipment repair and maintenance,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373452,10.16.3.1,x
2003,Alberta,Electronic and precision equipment repair and maintenance,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373453,10.16.3.2,x
2003,Alberta,Electronic and precision equipment repair and maintenance,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373454,10.16.3.3,x
2003,Alberta,Support activities for forestry,All business units,Developer is mainly the business unit or the firm they are part of,v32373455,10.17.1.1,0.0
2003,Alberta,Support activities for forestry,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373456,10.17.1.2,0.0
2003,Alberta,Support activities for forestry,All business units,Developer is mainly other firm(s) or organization(s),v32373457,10.17.1.3,0.0
2003,Alberta,Contract drilling (except oil and gas),All business units,Developer is mainly the business unit or the firm they are part of,v32373458,10.18.1.1,x
2003,Alberta,Contract drilling (except oil and gas),All business units,Developer is the business unit in co-operation with other firms or organizations,v32373459,10.18.1.2,x
2003,Alberta,Contract drilling (except oil and gas),All business units,Developer is mainly other firm(s) or organization(s),v32373460,10.18.1.3,x
2003,Alberta,Contract drilling (except oil and gas),Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373461,10.18.2.1,x
2003,Alberta,Contract drilling (except oil and gas),Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373462,10.18.2.2,x
2003,Alberta,Contract drilling (except oil and gas),Innovative business units,Developer is mainly other firm(s) or organization(s),v32373463,10.18.2.3,x
2003,Alberta,Contract drilling (except oil and gas),Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32373464,10.18.3.1,x
2003,Alberta,Contract drilling (except oil and gas),Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373465,10.18.3.2,x
2003,Alberta,Contract drilling (except oil and gas),Product innovative business units,Developer is mainly other firm(s) or organization(s),v32373466,10.18.3.3,x
2003,Alberta,Other support activities for mining,All business units,Developer is mainly the business unit or the firm they are part of,v32373467,10.19.1.1,20.0
2003,Alberta,Other support activities for mining,All business units,Developer is the business unit in co-operation with other firms or organizations,v32373468,10.19.1.2,6.7
2003,Alberta,Other support activities for mining,All business units,Developer is mainly other firm(s) or organization(s),v32373469,10.19.1.3,0.0
2003,Alberta,Other support activities for mining,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32373470,10.19.2.1,x
2003,Alberta,Other support activities for mining,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32373471,10.19.2.2,x
2003,Alberta,Other support activities for mining,Innovative business units,Developer is mainly other firm(s) or organization(s),v32373472,10.19.2.3,x
