Ref_Date,GEO,Geographical classification,SALES,ADJUSTMENT,Vector,Coordinate,Value
1999/06,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,160168
1999/07,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,161325
1999/08,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,183734
1999/09,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,175208
1999/10,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,185999
1999/11,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,206238
1999/12,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,314219
2000/01,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,121802
2000/02,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,124180
2000/03,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,147584
2000/04,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,167334
2000/05,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,167420
2000/06,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,169099
2000/07,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,164819
2000/08,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,179052
2000/09,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,175297
2000/10,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,187800
2000/11,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,226437
2000/12,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,347285
2001/01,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,135956
2001/02,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,138749
2001/03,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,171901
2001/04,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,183022
2001/05,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,195728
2001/06,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,191877
2001/07,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,188386
2001/08,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,201445
2001/09,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,184744
2001/10,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,210359
2001/11,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,247376
2001/12,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,378779
2002/01,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,151186
2002/02,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,150734
2002/03,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,186018
2002/04,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,193529
2002/05,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,210879
2002/06,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,215497
2002/07,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,201228
2002/08,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,218091
2002/09,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,201295
2002/10,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,225278
2002/11,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,266488
2002/12,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,386760
2003/01,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,164226
2003/02,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,163166
2003/03,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,192122
2003/04,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,205203
2003/05,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,225206
2003/06,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,212357
2003/07,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,211118
2003/08,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,230392
2003/09,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,211083
2003/10,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,234590
2003/11,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,284787
2003/12,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,405004
2004/01,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,175493
2004/02,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,187643
2004/03,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,206330
2004/04,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,228371
2004/05,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,236803
2004/06,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,227541
2004/07,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,232580
2004/08,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,241048
2004/09,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,230927
2004/10,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,265366
2004/11,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,285285
2004/12,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,423219
2005/01,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,199065
2005/02,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,190948
2005/03,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,230403
2005/04,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,240924
2005/05,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,248658
2005/06,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,245272
2005/07,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,249143
2005/08,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,255443
2005/09,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,245253
2005/10,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,274291
2005/11,Alberta,,Sales including concessions,"Unadjusted (x 1,000)",v15180320,16.1.1,300331
1991/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,29715
1991/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,29851
1991/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,40146
1991/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,40646
1991/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,41953
1991/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,42738
1991/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,39073
1991/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,41394
1991/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,43775
1991/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,46232
1991/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,55802
1991/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,84359
1992/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,28394
1992/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,29991
1992/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,37227
1992/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,40207
1992/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,40205
1992/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,41285
1992/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,39120
1992/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,41712
1992/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,43479
1992/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,43396
1992/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,51594
1992/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,84471
1993/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,29881
1993/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,27773
1993/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,35150
1993/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,38566
1993/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,40397
1993/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,40443
1993/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,34008
1993/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,36596
1993/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,40601
1993/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,41817
1993/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,50184
1993/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,79450
1994/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,26426
1994/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,29063
1994/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,39310
1994/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,38026
1994/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,39884
1994/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,42266
1994/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,37646
1994/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,44952
1994/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,39406
1994/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,46780
1994/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,56669
1994/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,88902
1995/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,30171
1995/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,30054
1995/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,38656
1995/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,42177
1995/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,44933
1995/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,44938
1995/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,41293
1995/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,47346
1995/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,44408
1995/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,47989
1995/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,60041
1995/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,88874
1996/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,31555
1996/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,33764
1996/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,41441
1996/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,44824
1996/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,47102
1996/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,48084
1996/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,42976
1996/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,51886
1996/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,48504
1996/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,52917
1996/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,66386
1996/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,96257
1997/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,35189
1997/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,36908
1997/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,47509
1997/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,50096
1997/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,56313
1997/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,52198
1997/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,50668
1997/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,58773
1997/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,56584
1997/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,62894
1997/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,76656
1997/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,109932
1998/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,42870
1998/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,43842
1998/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,52134
1998/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,59266
1998/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,61638
1998/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,56673
1998/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,56835
1998/08,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,61637
1998/09,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,59258
1998/10,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,66263
1998/11,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,80621
1998/12,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,115792
1999/01,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,44624
1999/02,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,45035
1999/03,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,54673
1999/04,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,57486
1999/05,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,62442
1999/06,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,60145
1999/07,"Calgary, Alberta",48825,Sales including concessions,"Unadjusted (x 1,000)",v15180321,17.1.1,60253
