Ref_Date,GEO,RETAIL,Vector,Coordinate,Value
1983/05,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,9400.0
1983/06,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,9071.0
1983/07,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,8699.0
1983/08,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,9908.0
1983/09,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10423.0
1983/10,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10538.0
1983/11,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10464.0
1983/12,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10108.0
1984/01,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,9865.0
1984/02,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10339.0
1984/03,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11197.0
1984/04,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11443.0
1984/05,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11008.0
1984/06,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10381.0
1984/07,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10423.0
1984/08,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11132.0
1984/09,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11655.0
1984/10,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11935.0
1984/11,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11553.0
1984/12,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11137.0
1985/01,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,10469.0
1985/02,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11526.0
1985/03,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11676.0
1985/04,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11980.0
1985/05,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11561.0
1985/06,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11260.0
1985/07,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11215.0
1985/08,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,12056.0
1985/09,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,12900.0
1985/10,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13119.0
1985/11,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13158.0
1985/12,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,12605.0
1986/01,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,11899.0
1986/02,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,12434.0
1986/03,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13379.0
1986/04,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13673.0
1986/05,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13345.0
1986/06,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13025.0
1986/07,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13325.0
1986/08,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14071.0
1986/09,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14760.0
1986/10,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,15218.0
1986/11,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14746.0
1986/12,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13979.0
1987/01,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,13909.0
1987/02,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14465.0
1987/03,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14364.0
1987/04,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14723.0
1987/05,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14723.0
1987/06,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,14473.0
1987/07,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,16890.0
1987/08,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17025.0
1987/09,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17859.0
1987/10,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,18091.0
1987/11,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17838.0
1987/12,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17249.0
1988/01,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17059.0
1988/02,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,18185.0
1988/03,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,19240.0
1988/04,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,18894.0
1988/05,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17496.0
1988/06,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17653.0
1988/07,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,18394.0
1988/08,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,19424.0
1988/09,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,20589.0
1988/10,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,20115.0
1988/11,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,19310.0
1988/12,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,18190.0
1989/01,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,16535.0
1989/02,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17312.0
1989/03,Canada,"Specialty shoe stores (x 1,000)",v7697,1.15,17831.0
1974/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,52546.0
1974/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,57600.0
1974/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,65528.0
1974/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,68918.0
1974/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,66415.0
1974/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,62486.0
1974/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,61034.0
1974/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,66393.0
1974/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,68025.0
1974/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,66487.0
1974/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,61756.0
1974/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,57803.0
1975/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,53747.0
1975/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,68008.0
1975/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,75565.0
1975/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,75529.0
1975/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,71953.0
1975/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,71153.0
1975/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,76930.0
1975/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,81634.0
1975/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,84755.0
1975/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,80217.0
1975/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,75882.0
1975/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,68772.0
1976/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,69116.0
1976/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,80589.0
1976/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,89373.0
1976/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,89194.0
1976/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,87410.0
1976/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,85574.0
1976/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,90623.0
1976/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,101317.0
1976/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,104660.0
1976/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,101834.0
1976/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,93382.0
1976/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,78850.0
1977/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,79087.0
1977/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,95933.0
1977/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,105334.0
1977/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,101437.0
1977/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,94641.0
1977/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,89530.0
1977/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,96066.0
1977/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,106825.0
1977/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,107359.0
1977/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,105749.0
1977/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,96232.0
1977/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,92361.0
1978/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,84490.0
1978/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,99529.0
1978/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,109382.0
1978/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,109601.0
1978/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,107190.0
1978/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,102259.0
1978/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,113303.0
1978/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,123840.0
1978/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,125945.0
1978/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,123426.0
1978/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,117008.0
1978/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,106828.0
1979/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,109926.0
1979/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,128723.0
1979/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,140179.0
1979/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,139899.0
1979/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,138220.0
1979/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,134350.0
1979/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,149397.0
1979/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,161797.0
1979/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,163577.0
1979/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,159324.0
1979/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,151517.0
1979/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,130002.0
1980/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,133252.0
1980/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,119127.0
1980/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,114124.0
1980/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,112298.0
1980/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,105111.0
1980/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,101537.0
1980/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,110980.0
1980/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,114198.0
1980/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,115683.0
1980/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,111287.0
1980/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,103274.0
1980/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,90468.0
1981/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,90920.0
1981/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,110286.0
1981/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,119771.0
1981/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,119292.0
1981/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,114401.0
1981/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,109711.0
1981/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,125071.0
1981/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,137953.0
1981/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,143609.0
1981/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,142173.0
1981/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,138334.0
1981/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,120351.0
1982/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,115657.0
1982/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,133699.0
1982/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,144796.0
1982/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,142624.0
1982/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,136491.0
1982/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,127619.0
1982/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,134638.0
1982/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,148910.0
1982/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,152633.0
1982/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,152786.0
1982/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,142397.0
1982/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,121180.0
1983/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,115727.0
1983/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,130540.0
1983/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,138895.0
1983/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,136117.0
1983/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,129992.0
1983/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,124012.0
1983/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,128724.0
1983/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,143656.0
1983/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,149402.0
1983/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,147908.0
1983/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,141252.0
1983/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,120347.0
1984/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,113367.0
1984/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,127425.0
1984/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,130865.0
1984/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,127332.0
1984/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,119947.0
1984/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,114909.0
1984/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,121343.0
1984/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,132749.0
1984/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,140581.0
1984/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,142268.0
1984/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,135581.0
1984/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,114566.0
1985/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,112962.0
1985/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,128890.0
1985/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,138557.0
1985/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,136617.0
1985/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,128557.0
1985/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,121358.0
1985/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,129246.0
1985/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,141654.0
1985/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,155961.0
1985/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,157209.0
1985/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,146519.0
1985/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,122783.0
1986/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,123888.0
1986/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,139374.0
1986/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,151081.0
1986/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,151383.0
1986/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,142906.0
1986/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,134475.0
1986/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,145099.0
1986/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,154530.0
1986/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,165193.0
1986/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,168827.0
1986/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,156671.0
1986/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,133014.0
1987/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,142724.0
1987/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,136587.0
1987/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,169231.0
1987/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,165677.0
1987/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,157393.0
1987/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,152199.0
1987/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,158896.0
1987/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,166523.0
1987/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,183009.0
1987/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,185937.0
1987/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,175710.0
1987/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,146191.0
1988/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,130402.0
1988/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,145920.0
1988/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,169559.0
1988/04,Canada,"Family shoe stores (x 1,000)",v7698,1.16,168033.0
1988/05,Canada,"Family shoe stores (x 1,000)",v7698,1.16,165849.0
1988/06,Canada,"Family shoe stores (x 1,000)",v7698,1.16,160874.0
1988/07,Canada,"Family shoe stores (x 1,000)",v7698,1.16,176961.0
1988/08,Canada,"Family shoe stores (x 1,000)",v7698,1.16,188287.0
1988/09,Canada,"Family shoe stores (x 1,000)",v7698,1.16,192806.0
1988/10,Canada,"Family shoe stores (x 1,000)",v7698,1.16,193577.0
1988/11,Canada,"Family shoe stores (x 1,000)",v7698,1.16,184092.0
1988/12,Canada,"Family shoe stores (x 1,000)",v7698,1.16,155190.0
1989/01,Canada,"Family shoe stores (x 1,000)",v7698,1.16,138895.0
1989/02,Canada,"Family shoe stores (x 1,000)",v7698,1.16,148895.0
1989/03,Canada,"Family shoe stores (x 1,000)",v7698,1.16,173314.0
1974/01,Canada,"Hardware stores (x 1,000)",v7699,1.17,15576.0
1974/02,Canada,"Hardware stores (x 1,000)",v7699,1.17,16420.0
1974/03,Canada,"Hardware stores (x 1,000)",v7699,1.17,18800.0
1974/04,Canada,"Hardware stores (x 1,000)",v7699,1.17,19847.0
1974/05,Canada,"Hardware stores (x 1,000)",v7699,1.17,21153.0
1974/06,Canada,"Hardware stores (x 1,000)",v7699,1.17,20677.0
1974/07,Canada,"Hardware stores (x 1,000)",v7699,1.17,20662.0
1974/08,Canada,"Hardware stores (x 1,000)",v7699,1.17,20750.0
1974/09,Canada,"Hardware stores (x 1,000)",v7699,1.17,23141.0
1974/10,Canada,"Hardware stores (x 1,000)",v7699,1.17,25853.0
1974/11,Canada,"Hardware stores (x 1,000)",v7699,1.17,26630.0
1974/12,Canada,"Hardware stores (x 1,000)",v7699,1.17,22326.0
1975/01,Canada,"Hardware stores (x 1,000)",v7699,1.17,23545.0
1975/02,Canada,"Hardware stores (x 1,000)",v7699,1.17,22935.0
1975/03,Canada,"Hardware stores (x 1,000)",v7699,1.17,25210.0
1975/04,Canada,"Hardware stores (x 1,000)",v7699,1.17,27883.0
1975/05,Canada,"Hardware stores (x 1,000)",v7699,1.17,28465.0
1975/06,Canada,"Hardware stores (x 1,000)",v7699,1.17,26031.0
1975/07,Canada,"Hardware stores (x 1,000)",v7699,1.17,22290.0
1975/08,Canada,"Hardware stores (x 1,000)",v7699,1.17,24411.0
1975/09,Canada,"Hardware stores (x 1,000)",v7699,1.17,26396.0
1975/10,Canada,"Hardware stores (x 1,000)",v7699,1.17,27674.0
1975/11,Canada,"Hardware stores (x 1,000)",v7699,1.17,27315.0
1975/12,Canada,"Hardware stores (x 1,000)",v7699,1.17,24792.0
1976/01,Canada,"Hardware stores (x 1,000)",v7699,1.17,23280.0
1976/02,Canada,"Hardware stores (x 1,000)",v7699,1.17,24514.0
1976/03,Canada,"Hardware stores (x 1,000)",v7699,1.17,26720.0
1976/04,Canada,"Hardware stores (x 1,000)",v7699,1.17,29499.0
1976/05,Canada,"Hardware stores (x 1,000)",v7699,1.17,29941.0
1976/06,Canada,"Hardware stores (x 1,000)",v7699,1.17,28522.0
1976/07,Canada,"Hardware stores (x 1,000)",v7699,1.17,26799.0
1976/08,Canada,"Hardware stores (x 1,000)",v7699,1.17,26675.0
1976/09,Canada,"Hardware stores (x 1,000)",v7699,1.17,27278.0
1976/10,Canada,"Hardware stores (x 1,000)",v7699,1.17,28102.0
1976/11,Canada,"Hardware stores (x 1,000)",v7699,1.17,28694.0
1976/12,Canada,"Hardware stores (x 1,000)",v7699,1.17,24074.0
1977/01,Canada,"Hardware stores (x 1,000)",v7699,1.17,x
1977/02,Canada,"Hardware stores (x 1,000)",v7699,1.17,x
1977/03,Canada,"Hardware stores (x 1,000)",v7699,1.17,x
1977/04,Canada,"Hardware stores (x 1,000)",v7699,1.17,x
1977/05,Canada,"Hardware stores (x 1,000)",v7699,1.17,x
1977/06,Canada,"Hardware stores (x 1,000)",v7699,1.17,x
1977/07,Canada,"Hardware stores (x 1,000)",v7699,1.17,x
